Kod,Gmina,Powiat,Wojewodztwo,Rok,Data,Dotacja
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2015,2015-09-14,2554556
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2016,2016-01-16,1285658
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2017,2017-09-05,91452319
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2018,2018-03-03,51516881
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2019,2019-02-22,5370082
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2020,2020-10-21,17443312
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2021,2021-08-18,20414859
1208042,Książ Wielki (2),Powiat miechowski,MAŁOPOLSKIE,2022,2022-05-17,374929
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2004,2004-06-24,364500
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2005,2005-08-03,186812
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2006,2006-02-22,256048
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2007,2007-08-27,76488313
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2008,2008-03-29,2962159
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2009,2009-12-07,72429485
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2010,2010-03-08,172802
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2011,2011-01-14,16187673
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2012,2012-08-01,2442660
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2013,2013-01-07,13067627
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2014,2014-05-01,4989074
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2015,2015-02-16,18040053
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2016,2016-03-24,9831376
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2017,2017-03-06,8810398
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2018,2018-03-02,7971702
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2019,2019-05-06,3025992
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2020,2020-11-14,18779139
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2021,2021-02-08,515660
415062,Łysomice (2),Powiat toruński,KUJAWSKO-POMORSKIE,2022,2022-10-25,2912669
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2004,2004-12-25,1692352
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2005,2005-10-28,8777662
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2006,2006-11-29,24005491
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2007,2007-11-10,20819447
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2008,2008-08-07,2092417
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2009,2009-03-31,2283382
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2010,2010-01-14,1552575
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2011,2011-04-08,2184680
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2012,2012-11-12,5183631
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2013,2013-07-29,12679680
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2014,2014-06-13,22305432
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2015,2015-03-31,11167265
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2016,2016-01-31,8331634
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2017,2017-10-28,2742146
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2018,2018-01-25,39328827
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2019,2019-04-14,27776351
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2020,2020-11-22,552627
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2021,2021-05-28,132642592
415072,Obrowo (2),Powiat toruński,KUJAWSKO-POMORSKIE,2022,2022-03-26,9196992
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2004,2004-04-02,1293589
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2005,2005-03-06,2674392
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2006,2006-03-05,30215560
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2007,2007-11-20,361552
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2008,2008-08-28,43866531
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2009,2009-09-20,21814144
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2010,2010-02-22,2964476
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2011,2011-07-06,3562789
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2012,2012-09-14,9527683
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2013,2013-02-15,11572047
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2014,2014-08-01,3124982
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2015,2015-03-22,20382902
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2016,2016-07-26,2093049
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2017,2017-06-15,206675
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2018,2018-07-22,59831211
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2019,2019-08-25,12253098
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2020,2020-10-19,2468237
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2021,2021-03-22,10433285
415082,Wielka Nieszawka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2022,2022-11-06,66847197
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2004,2004-12-02,1187650
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2005,2005-10-06,472656
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2006,2006-08-26,26242485
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2007,2007-06-04,31872683
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2008,2008-10-22,3037265
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2009,2009-09-16,3928474
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2010,2010-11-18,33789225
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2011,2011-06-12,3441904
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2012,2012-11-07,72335784
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2013,2013-07-04,30771496
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2014,2014-06-08,24136302
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2015,2015-04-12,29244349
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2016,2016-01-30,8019462
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2017,2017-05-28,5450209
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2018,2018-04-19,16995916
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2019,2019-06-24,13993043
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2020,2020-09-30,7850933
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2021,2021-03-07,7026358
415092,Zławieś Wielka (2),Powiat toruński,KUJAWSKO-POMORSKIE,2022,2022-12-20,37042233
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2004,2004-01-11,3509554
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2005,2005-08-04,18437455
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2006,2006-08-26,2971563
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2007,2007-12-23,1300111
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2008,2008-07-23,13865149
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2009,2009-02-07,25228852
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2010,2010-01-29,26537033
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2011,2011-01-07,23215117
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2012,2012-02-01,24301339
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2013,2013-09-13,59242379
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2014,2014-05-11,31703346
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2015,2015-02-03,12439164
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2016,2016-08-31,20546458
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2017,2017-03-13,1257072
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2018,2018-08-20,6678395
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2019,2019-09-15,44654813
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2020,2020-04-17,6794793
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2021,2021-03-04,1790745
416012,Cekcyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2022,2022-09-30,9857263
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2004,2004-08-27,759591
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2005,2005-07-26,2019001
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2006,2006-06-14,55274
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2007,2007-04-21,18746730
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2008,2008-01-16,11801434
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2009,2009-03-21,5717641
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2010,2010-12-21,6216525
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2011,2011-08-23,2099577
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2012,2012-09-20,36229211
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2013,2013-04-26,5439586
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2014,2014-05-08,39249334
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2015,2015-11-11,4453098
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2016,2016-10-17,2503361
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2017,2017-06-28,1469292
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2018,2018-12-30,63824248
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2019,2019-07-28,1434332
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2020,2020-10-15,14231884
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2021,2021-11-23,3115414
416022,Gostycyn (2),Powiat tucholski,KUJAWSKO-POMORSKIE,2022,2022-12-11,44084020
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2004,2004-05-11,436656
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2005,2005-04-21,5264704
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2006,2006-04-13,17342852
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2007,2007-11-26,11050825
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2008,2008-10-16,23435001
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2009,2009-04-20,27840194
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2010,2010-12-02,3645386
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2011,2011-04-26,35152596
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2012,2012-01-24,3860915
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2013,2013-06-22,26795255
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2014,2014-01-07,65142078
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2015,2015-10-15,52572132
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2016,2016-06-03,7658716
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2017,2017-11-30,35451544
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2018,2018-03-02,2425553
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2019,2019-11-09,25989346
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2020,2020-06-28,35454518
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2021,2021-12-24,4361522
1208032,Kozłów (2),Powiat miechowski,MAŁOPOLSKIE,2022,2022-02-14,9735359
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2004,2004-06-12,96991
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2005,2005-06-30,3944110
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2006,2006-07-05,18018652
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2007,2007-01-29,3337280
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2008,2008-05-17,46016533
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2009,2009-05-14,5370321
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2010,2010-07-02,936751
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2011,2011-07-23,466196
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2012,2012-05-10,25290892
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2013,2013-03-04,37729679
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2014,2014-10-15,23535507
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2015,2015-07-07,21053409
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2016,2016-06-23,62190270
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2017,2017-08-03,1122800
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2018,2018-12-23,4084774
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2019,2019-06-28,6117109
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2020,2020-08-23,14946361
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2021,2021-07-17,7711571
1435012,Brańszczyk (2),Powiat wyszkowski,MAZOWIECKIE,2022,2022-07-21,38370695
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2004,2004-07-12,1786431
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2005,2005-11-22,5589970
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2006,2006-10-25,11496935
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2007,2007-07-17,154410
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2008,2008-02-27,19770097
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2009,2009-05-29,20465157
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2010,2010-05-05,6377298
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2011,2011-04-27,42510152
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2012,2012-08-04,1693296
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2013,2013-09-26,14280740
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2014,2014-04-09,14153565
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2015,2015-04-09,28649001
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2016,2016-10-07,2386025
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2017,2017-07-31,6748527
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2018,2018-04-27,2388252
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2019,2019-03-17,3802090
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2020,2020-11-04,4501148
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2021,2021-02-28,14682651
1434123,Wołomin (3),Powiat wołomiński,MAZOWIECKIE,2022,2022-11-17,83796896
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2004,2004-01-26,2350343
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2005,2005-09-30,710712
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2006,2006-08-30,5882775
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2007,2007-01-02,7688537
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2008,2008-11-20,76368240
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2009,2009-11-13,2050856
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2010,2010-03-26,2571000
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2011,2011-03-24,37746802
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2012,2012-02-15,50142403
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2013,2013-02-16,6213998
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2014,2014-04-01,37103809
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2015,2015-09-03,9923398
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2016,2016-05-07,11966813
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2017,2017-06-21,8603528
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2018,2018-04-02,41875771
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2019,2019-01-09,7919910
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2020,2020-10-07,39735317
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2021,2021-05-07,6772661
1434113,Tłuszcz (3),Powiat wołomiński,MAZOWIECKIE,2022,2022-05-30,105590927
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2004,2004-06-09,928178
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2005,2005-08-11,23202340
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2006,2006-03-11,5356655
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2007,2007-07-28,9046245
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2008,2008-07-05,10817957
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2009,2009-04-16,28899861
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2010,2010-10-18,36789560
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2011,2011-02-24,23646509
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2012,2012-06-14,15362406
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2013,2013-07-15,76413239
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2014,2014-08-15,130496112
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2015,2015-02-23,6700422
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2016,2016-11-02,36877406
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2017,2017-12-07,3425284
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2018,2018-07-20,99303136
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2019,2019-03-21,10574082
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2020,2020-06-10,15757889
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2021,2021-08-29,6251666
1421062,Raszyn (2),Powiat pruszkowski,MAZOWIECKIE,2022,2022-10-16,14979845
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2004,2004-12-15,1540402
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2005,2005-02-06,6211653
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2006,2006-01-26,13378318
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2007,2007-11-26,9547723
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2008,2008-10-28,24738259
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2009,2009-06-29,3693428
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2010,2010-10-12,2850512
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2011,2011-09-28,12431195
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2012,2012-10-02,26008892
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2013,2013-12-03,64923254
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2014,2014-11-12,9859582
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2015,2015-06-01,5722850
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2016,2016-07-18,21775245
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2017,2017-12-06,8438813
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2018,2018-10-14,31013989
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2019,2019-09-16,14339080
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2020,2020-03-16,1409831
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2021,2021-06-14,23835308
1421052,Nadarzyn (2),Powiat pruszkowski,MAZOWIECKIE,2022,2022-02-04,28681498
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2004,2004-12-13,93193
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2005,2005-04-19,4498535
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2006,2006-02-11,946700
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2007,2007-12-31,5045938
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2008,2008-07-21,8618329
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2009,2009-03-14,24271047
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2010,2010-05-04,3083798
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2011,2011-11-04,794919
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2012,2012-08-05,21380859
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2013,2013-09-20,8590792
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2014,2014-05-08,146632869
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2015,2015-10-21,47606086
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2016,2016-11-17,13479224
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2017,2017-12-07,878993
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2018,2018-10-31,59506596
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2019,2019-09-03,9200033
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2020,2020-07-01,5573053
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2021,2021-12-10,63425318
1421042,Michałowice (2),Powiat pruszkowski,MAZOWIECKIE,2022,2022-01-04,6792241
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2004,2004-08-15,818984
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2005,2005-09-25,454217
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2006,2006-07-21,2725719
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2007,2007-10-14,19647509
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2008,2008-05-30,17876110
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2009,2009-01-25,5589333
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2010,2010-03-10,85333023
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2011,2011-09-18,2862034
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2012,2012-10-10,30609364
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2013,2013-10-24,44890304
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2014,2014-09-18,10212346
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2015,2015-01-11,5663474
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2016,2016-07-26,22458861
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2017,2017-10-22,17846510
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2018,2018-03-28,7964828
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2019,2019-04-29,8110067
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2020,2020-01-16,10236220
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2021,2021-01-10,40832496
1421021,Pruszków (1),Powiat pruszkowski,MAZOWIECKIE,2022,2022-11-22,648089
1426102,Suchożebry (2),Powiat siedlecki,MAZOWIECKIE,2004,2004-03-29,2012506
1426102,Suchożebry (2),Powiat siedlecki,MAZOWIECKIE,2005,2005-09-03,4487624
1426102,Suchożebry (2),Powiat siedlecki,MAZOWIECKIE,2006,2006-02-18,19661981
1426102,Suchożebry (2),Powiat siedlecki,MAZOWIECKIE,2007,2007-11-01,4137287
1426102,Suchożebry (2),Powiat siedlecki,MAZOWIECKIE,2008,2008-05-21,3534864
